401,Additional,leyou LI,N,lord of the rings return of the king , witch king , Send forth all legions. Do not stop the attack until the city is taken. Slay them all.
697,Additional,xiaoxiaojing YANG,N, a few good men , kaffee , I've been so advised.
698,Additional,xiaoxiaojing YANG,Y, a few good men , ross ," You got bullied into that courtroom, Danny. By everyone. By Dawson, by Galloway, shit, I practically dared you. Not for a second have you believed you could win. You got bullied into that room by the memory of a dead lawyer."
699,Additional,xiaoxiaojing YANG,Y, a few good men , kaffee ," You're a lousy softball player, Jack."
700,Additional,xiaoxiaojing YANG,N, a few good men , ross , Your boys are going down. I can't stop it anymore.
701,Additional,xiaoxiaojing YANG,N, a few good men , kaffee ," Batter up, J.J."
702,Additional,xiaoxiaojing YANG,N, a few good men , kaffee ," Lt. Kendrick, in your opinion, was Private Santiago a good marine?"
703,Additional,xiaoxiaojing YANG,N, a few good men , kendrick , I'd say he was about average.
801,Additional,yijie LIU,N, office space , peter , What if we're still doing this when we're 50?
802,Additional,yijie LIU,N, office space , samir , It could be nice to have that kind of job security.
803,Additional,yijie LIU,N, office space , peter ," Lumbergh's gonna have me work on Saturday, I, I can tell already. I'm doing it because, because, uh, I'm a big pussy. Which is why I work at Initech to begin with."
804,Additional,yijie LIU,N, office space , michael ," Uh, I work at Initech and I don't consider myself a pussy, ok?"
805,Additional,yijie LIU,N, office space , samir ," Yes, I am also not a pussy."
806,Additional,yijie LIU,N, office space , michael , I'm gonna find out the hard way that I'm not a pussy if they don't start treating us software people better.
807,Additional,yijie LIU,N, office space , samir , That's right.
808,Additional,yijie LIU,N, office space , michael , They don't understand. I could come up with a program that could rip that place off big time big time.
809,Additional,yijie LIU,N, office space , peter , Yeah.
810,Additional,yijie LIU,N, office space , peter ," Oh, there she is."
811,Additional,yijie LIU,N, office space , samir ," Peter, you, you always talk about this girl. If you're so obsessed with her, why don't you just ask her out?"
812,Additional,yijie LIU,N, office space , peter ," Because I'm just another asshole customer. You can't just walk up to a waitress and ask her out. Plus, I'm still trying to work it out with Anne. Oh, that reminds me. I'm not going to be able to play poker with you guys on Friday."
813,Additional,yijie LIU,N, office space , michael , Why not?
814,Additional,yijie LIU,N, office space , peter ," Uh, I have to see this occupational hypnotherapist with Anne."
815,Additional,yijie LIU,N, office space , michael , Dude! An occupational hypnotherapist?!
816,Additional,yijie LIU,N, office space , peter ," Anne wants me to go. She thinks it might help. Y'know, sometimes I just think, I keep thinking that she's cheating on me."
817,Additional,yijie LIU,N, office space , michael , Yeah. I know what you mean.
818,Additional,yijie LIU,N, office space , samir , Yeah.
819,Additional,yijie LIU,N, office space , peter , What is that supposed to mean?
820,Additional,yijie LIU,Y, office space , michael , Nothing. Why don't you just tell Anne you're not into hypnosis and you want to play poker with us?
821,Additional,yijie LIU,N, office space , peter ," Ah, I can't do that. She might get all pissed off at me. Besides, I think the guy might be able to help. He did help Anne lose weight."
822,Additional,yijie LIU,N, office space , samir ," Peter, she's anorexic."
823,Additional,yijie LIU,N, office space , peter ," Yeah, I know. The guy's really good."
824,Additional,yijie LIU,N, office space , michael ," An occupational hypnotherapist isn't going to help you solve any of your problems. And speaking of problems, what's this I hear about you having problems with your TPS reports?"
825,Additional,yijie LIU,N, office space , samir , Yeah. Didn't you get that memo?
826,Additional,yijie LIU,N, rush hour , carson , We got one of the best sound guys right here in town... Newman in Audio Analysis...
827,Additional,yijie LIU,N, rush hour , dave , Newman's gone.
828,Additional,yijie LIU,N, rush hour , dave ," He quit, couple weeks ago. Opened a bed and breakfast in Wyoming."
829,Additional,yijie LIU,N, rush hour , dave , Damn... they get HBO? I'd sure like to see the fight tonight.
830,Additional,yijie LIU,N, rush hour , carson ," Get those tapes transferred to a sound guy. We need ambient and background analysis, the whole enchilada."
831,Additional,yijie LIU,Y, rush hour , dave , Enchilada -- you saying that because I'm Mexican?
832,Additional,yijie LIU,N, rush hour , carson , No... 'cause you're fat.
833,Additional,yijie LIU,N, rush hour , miranda , Photo enhancement... Isn't there some amazing tech with the LAPD --
834,Additional,yijie LIU,N, rush hour , dave , -- Bronsky. Transferred to Seattle PD a month ago.
835,Additional,yijie LIU,N, rush hour , carson , Jesus H. Christ...
836,Additional,yijie LIU,N, rush hour , sabatini , I'd send it to Langley. Let the CIA earn their keep.
837,Additional,yijie LIU,N, rush hour , carson , Do it.
838,Additional,yijie LIU,N, rush hour , miranda ," Given his behavior, this orange residue... I'd say Desoxyn, 25 mg. Amphetamines."
839,Additional,yijie LIU,N, rush hour , carson , Any significance?
840,Additional,yijie LIU,N, rush hour , miranda ," It's consistent with the lone wolf scenario: A handful of these is pure bravery-in-a-bottle, 'til the psychosis and paranoia kick in. We could check pharmacy records, on the remote chance he got them legally... if we had a couple of weeks, that is."
841,Additional,yijie LIU,N, rush hour , carson , Get the Bureau on it.
842,Additional,yijie LIU,N, rush hour , miranda , Forget it. It's a waste of manpower.
843,Additional,yijie LIU,Y, rush hour , carson ," Look, goddammit, you start skipping no-chance-in-hell leads, we can all quit and go to the beach right now."
844,Additional,yijie LIU,N, rush hour , carson , He grabbed the family at 8:30. The last certain visual we had was just before his van went into the alley on La Cienega at 8:42. He called the Consulate at 9:30.
845,Additional,yijie LIU,N, rush hour , miranda ," That gives him about fifty minutes to get to his location, move and secure the hostages, and activate his time bomb."
846,Additional,yijie LIU,N, rush hour , carson ," He probably waited a while to pad the time -- he wanted us know the family was still alive... ...So these crazy bastards wouldn't throw a premature shit hemorrhage, but he didn't want to call too soon, either. I say they're within 15 to 20 minutes, via surface streets, of where we last saw them."
847,Additional,yijie LIU,N, rush hour , miranda ," The most densely-populated part of the L.A. basin. This narrows it down to about 200,000 dwellings."
848,Additional,yijie LIU,N, rush hour , miranda , He was traveling west --
849,Additional,yijie LIU,N, rush hour , carson , -- Bet he doubled back.
850,Additional,yijie LIU,Y, rush hour , miranda ," C'mon, that's total conjecture --"
851,Additional,yijie LIU,N, rush hour , sabatini , -- I'd trust his instincts when dealing with maniacs. He is deeply disturbed.
852,Additional,yijie LIU,Y, rush hour , miranda , You're telling me?
853,Additional,yijie LIU,N, sex and the city , miranda , What's the matter? Steve.
854,Additional,yijie LIU,N, sex and the city , steve , -- I had sex with someone else.
855,Additional,yijie LIU,N, sex and the city , steve , -- And you are so amazing with Ma and everything... everything you do and I can't believe I would do that to you.
856,Additional,yijie LIU,Y, sex and the city , steve , You and I hadn't had sex in a really long time and I --
857,Additional,yijie LIU,Y, sex and the city , steve , It didn't mean anything -- It was just once... and it's been killing me.
858,Additional,yijie LIU,Y, sex and the city , miranda , It's killing you?!
859,Additional,yijie LIU,N, sex and the city , steve , It just happened... I wasn't thinking.
860,Additional,yijie LIU,Y, sex and the city , miranda , Do not follow me.
861,Additional,yijie LIU,N, sex and the city , carrie , Hi.
862,Additional,yijie LIU,N, sex and the city , miranda , Surprise -- Here we are!
863,Additional,yijie LIU,N, sex and the city , carrie ," Well, I'm so excited you are here for a sleepover."
864,Additional,yijie LIU,N, sex and the city , miranda , We are too. Aren't we B-boy?
865,Additional,yijie LIU,N, sex and the city , miranda , Here. Mommy has to go to the bathroom.
866,Additional,yijie LIU,N, sex and the city , carrie ," Brady, do you want to go have some peanut butter?"
867,Additional,yijie LIU,N, sex and the city , big , Peanut butter it is.
868,Additional,yijie LIU,N, sex and the city , miranda , Apparently you don't have sex for six months he runs out and has it with some girl at his bar.
869,Additional,yijie LIU,N, sex and the city , carrie , Steve. I can't believe it. Steve.
870,Additional,yijie LIU,N, sex and the city , miranda ," Steve. When I think of everything I've done for him. And this is how he repays me. Man, if I didn't have Brady, I would never go back there."
871,Additional,yijie LIU,N, sex and the city , carrie ," The next night, for the sake of Brady, Miranda went against her instincts and went home."
872,Additional,yijie LIU,N, sex and the city , steve ," Miranda, it's still me."
873,Additional,yijie LIU,Y, sex and the city , miranda , Is it?
874,Additional,yijie LIU,N, sex and the city , carrie , So Miranda left Brooklyn and came home... to Manhattan.
875,Additional,yijie LIU,N, sex and the city , miranda ," Yes, it's sad, but I'm not going to make it any sadder by staying at a bad hotel while I look for a place. Pass the salt."
876,Additional,yijie LIU,N, sex and the city , miranda ," Plus, I have to be downtown and close to Brooklyn. We're going to keep things as normal for Brady as we can. I'll pick him up on my days... take him over on Steve's."
877,Additional,yijie LIU,N, sex and the city , carrie , I don't know if this question is allowed -- but how is Steve handling this?
878,Additional,yijie LIU,N, sex and the city , miranda , Says he's devastated -- begs me to forgive him. Not going to happen. I can barely even look at him.
879,Additional,yijie LIU,N, sex and the city , charlotte , Steve -- I can't believe it.
880,Additional,yijie LIU,N, sex and the city , carrie , That's what I said.
881,Additional,yijie LIU,Y, a few good men , kaffee , Jesus fucking Christ!!--
882,Additional,yijie LIU,N, a few good men , markinson , You left the door unlocked.
883,Additional,yijie LIU,Y, a few good men , kaffee , Scared the shit outta me.
884,Additional,yijie LIU,N, a few good men , markinson , Drive.
885,Additional,yijie LIU,Y, a few good men , kaffee , Are you aware you're under subpoena?
886,Additional,yijie LIU,N, a few good men , markinson ," Yes. I'm also aware that the lives of two marines are in your hands. If there was something I could do about that, I would, but since I can't, all I can do is help you. Why don't you drive, Lieutenant."
887,Additional,yijie LIU,N, a few good men , kaffee , What do you know?
888,Additional,yijie LIU,N, a few good men , markinson , I know everything.
889,Additional,yijie LIU,N, a few good men , kaffee , Was it a code red?
890,Additional,yijie LIU,N, a few good men , markinson , Yes.
891,Additional,yijie LIU,N, a few good men , kaffee , Did Kendrick give the order?
892,Additional,yijie LIU,N, a few good men , markinson , Yes.
893,Additional,yijie LIU,N, a few good men , kaffee , Did you witness it?
894,Additional,yijie LIU,N, a few good men , markinson , I didn't need to --
895,Additional,yijie LIU,Y, a few good men , kaffee , Did you witness it?!
896,Additional,yijie LIU,N, a few good men , markinson , No.
897,Additional,yijie LIU,Y, a few good men , kaffee , Then how do you know?
898,Additional,yijie LIU,N, a few good men , markinson , I know.
899,Additional,yijie LIU,Y, a few good men , kaffee , You know shit.
900,Additional,yijie LIU,N, a few good men , markinson , He was never gonna be transferred off the base.
901,Additional,yijie LIU,N, a few good men , markinson , Jessep was going to keep him on the base. He said he wanted him trained.
902,Additional,yijie LIU,N, a few good men , kaffee , We've got the transfer order. It's got your signature.
903,Additional,yijie LIU,N, a few good men , markinson , I know. I signed it the morning you arrived in Cuba. Six days after Santiago died.
904,Additional,yijie LIU,N, a few good men , kaffee ," I'm gonna get you a deal. Some kind of immunity with the prosecutor. In about four days, you're gonna appear as a witness for the defense, and you're gonna tell the court exactly what you told me. Right now I'm gonna check you into a motel, and we're gonna start from the beginning."
905,Additional,yijie LIU,Y, a few good men , markinson , I don't want a deal. And I don't want immunity.
906,Additional,yijie LIU,Y, a few good men , markinson ," I want you to know, I'm proud neither of what I've done nor what I'm doing."
1,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , cameron , How many people go here?
2,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , michael , Couple thousand. Most of them evil
3,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , michael ," We've got your basic beautiful people. Unless they talk to you first, don't bother."
4,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , michael , Those 're your cowboys.
5,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , cameron , That I'm used to.
6,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , michael ," Yeah, but these guys have never seen a horse.  They just jack off to Clint Eastwood."
7,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , michael ," To the right, we have the Coffee Kids. Very edgy.  Don't make any sudden movements around them."
8,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , michael , And these delusionals are the White Rastae.
9,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , michael ," Big Marley fans.  Think they're black. Semi-political, but mostly, they watch a lot of Wild Kingdom, if you know what I mean."
10,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , michael ," Derek - save some for after lunch, bub?"
11,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , derek ," Michael, my brother, peace"
12,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , cameron , So where do you fit in all this?
13,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , michael ," Future MBAs-  We're all Ivy League, already accepted.  Someday I'll be sipping Merlot while those guys --"
14,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , michael ," are fixing my Saab.  Yuppie greed is back, my friend."
15,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , cameron , That girl -- I --
16,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 10 things i hate about you , michael ," You burn, you pine, you perish?"
17,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , cameron , Who is she?
18,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 10 things i hate about you , michael , Bianca Stratford.  Sophomore. Don't even think about it
19,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 10 things i hate about you , cameron , Why not?
20,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 10 things i hate about you , michael ," I could start with your haircut, but it doesn't matter.  She's not allowed to date until her older sister does.  And that's an impossibility."
21,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , columbus ," Father, I am doing what I think is the best for him.  And he has the teacher I would have chosen for myself."
22,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , marchena , Just be careful you don't lose him.
23,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , marchena , I have something for you.
24,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , marchena , You will be heard at the University of Salamanca...
25,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , columbus , God... That's in a week!
26,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , marchena , That's what it says.
27,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , columbus , How did you manage it?
28,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , marchena , With some difficulty.  I had to promise them you were not a total fool.
29,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , marchena , Why do you wish to sail west?
30,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , columbus , To open a new route to Asia.  At the moment there are only two ways of reaching it...
31,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , columbus ," By sea, sailing around the African Continent -- the journey takes a year..."
32,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , columbus , Or by land...
33,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , columbus ," ... But the Turks have closed this route to all Christians.  Trading with the Orient has become arduous, if not dangerous.  There is a third way..."
34,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , columbus , By sailing West across the Ocean Sea.
35,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , marchena , How can you be so certain?  The Ocean is said to be infinite.
36,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , columbus , Ignorance!  I believe the Indies are no more than 750 leagues west of the Canary Islands.
37,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , marchena , How can you be so certain?
38,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 1492: conquest of paradise , columbus ," The calculations of Toscanelli Marin de Tyr, Esdras..."
39,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , marchena , Esdras is a Jew.
40,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , columbus , So was Christ!
41,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , marchena ," Two minutes... and already you're a dead man.  Don't let passion overwhelm you, Colon."
42,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , columbus ," I'll try to remember that, Marchena..."
43,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , marchena , Father Marchena!
44,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , columbus , Passion is something one cannot control!
45,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , marchena , You get so carried away when you are being contradicted!
46,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , columbus , I've been contradicted all my life... Eternity!
47,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 1492: conquest of paradise , marchena ," Only God knows the meaning of such words, my son."
48,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , immigration officer ," Next.  Could I see your documents, please?"
49,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , emil , Yes sir.
50,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , immigration officer , What is your intended purpose of your visit to the United States?
51,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , emil , Two weeks holiday.
52,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , immigration officer , How much money are you carrying with you?
53,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , emil , I have five-hundred dollars.
54,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 15 minutes , immigration officer ," Can you show me?  Sir, no cameras in the FIS area!"
55,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , immigration officer , Is he with you?  Are you travelling together?
56,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , emil , Yes.
57,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , immigration officer , Please join us.  Come on forward.
58,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , emil , Is there a problem?
59,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , immigration officer ," No, you're travelling together.  I want to talk to you together.  Hi, how are you?  Can I take a look at your documents?  Are you related?"
60,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , oleg , Yes...he's my friend.
61,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , immigration officer , Okay.  You're a Czech national and you're a Russian national.  How do you know one another?
62,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , emil , We are both from Prague.
63,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , immigration officer , How long are you planning to stay?
64,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , emil , Two weeks.
65,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , immigration officer ," I'd like to speak for himself, okay?"
66,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 15 minutes , emil , He doesn't speak English.
67,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 15 minutes , oleg , I speak English.
68,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , cab driver , Where to?
69,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , welles ," Follow that limousine.  Don't get too close, don't let it get too far away.  Just keep with it."
70,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 8mm , cab driver , You kidding?
71,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , welles , Nope.
72,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 8mm , cab driver ," Uh, listen... you're not supposed to be smoking in here.  I'm sorry, that's company policy..."
73,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , welles ," How about this... every cigarette I smoke, I give you five dollars?"
74,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , cab driver ," Okay... okay, yeah, that'd be good..."
75,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , older woman , Thank you.
76,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , amy , Welcome home.
77,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , welles , Do you know how much I missed you?
78,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 8mm , amy , What's this... have you been smoking... ?
79,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , welles , Smoking?  I'm not smoking.
80,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 8mm , amy , Your clothing reeks of it.
81,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, 8mm , welles ," You know, Amy, I've been sitting around in bars and everywhere following this guy... I mean, is this what I get first thing?  Before you even hello, you accuse me... ?"
82,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , amy , I'm not accusing you...
83,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , welles ," Well, I'm not smoking, okay?"
84,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , amy ," Okay, I believe you."
85,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, 8mm , welles , We've been all through that.  I've been on my best behavior.
86,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , zach , Is that it ?
87,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , bruce ," Yeah, I'd say that's it."
88,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , johnny ," He has a phone pole sticking in his chest, I think we don't need an autopsy."
89,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , zach ," I'm just looking for our best interests. May I have the tapes, Bruce ?"
90,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, murderland , bruce ," Doesn't it bother you to see this kind of brutal death ? I mean , I can understand the old man's infatuation with the stuff, but not you."
91,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , zach ," I'm an investment banker. I see blood bathes everyday. Besides, mine is not to question why, min is but to do or die."
92,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, murderland , bruce , No one has a gun to your head.
93,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , zach , Might I suggest going a little easier on them ? It will prolong the end and our benefactor will be more pleased if we could elongate the inevitable.
94,Exploration,"leyou LI, xiaojing YANG, yijie LIU",Y, murderland , bruce ," Johnny, let's get the cleanup started."
95,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , johnny ," You've got it boss. One more mangled body to the East River, coming up !"
96,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , zach , I must be going. Gentlemen....
97,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , judy , So have you seen Simpson ?
98,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , saundra ," No, why ?"
99,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , judy , He missed a meeting this morning. Simpson hasn't missed a meeting in three years.
100,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , saundra , Maybe he had a better offer.
101,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , judy ," It doesn't matter much. There's such an incredible turnover here...  Be careful, major kiss ass approaching."
102,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , zach , Good morning.
103,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , saundra , Good morning.
104,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , zach , Did you see what the First Bank stock opened at ? Very impressive.
105,Exploration,"leyou LI, xiaojing YANG, yijie LIU",N, murderland , saundra ," Actually it's down .2 from the last quarters highest, but I think it will pick up."
